keys,corridor_welfareStationEast_rescueStationSouth,corridor_constructionYardNorth_squareNorth,rescueStationSouth,securityCheckEast,corridor_observatory_outerBarrierWest,corridor_excavationShaftB_rescueStationSouth,bioengineeringHeadquarters,corridor_miningSchool_squareSouth,farm,industryHeadquarters,diamondShop,electrolysisStationSouth,outerBarrierWest,corridor_recycleFacilityEast_rescueStationNorth,corridor_rescueStationWest_mainControlRoom,corridor_squareSouth_mainControlRoom,tankArray,corridor_recycleFacilityEast_tankArray,excavationShaftB,recycleFacilityWest,corridor_squareSouth_securityCheckCenter,excavationShaftA,corridor_securityCheckEast_rescueStationNorth,corridor_constructionYardSouth_excavationShaftB,corridor_outerBarrierCenter_outerBarrierWest,corridor_constructionYardSouth_techSchool,corridor_securityCheckWest_squareNorth,corridor_mainControlRoom_rescueStationWest,corridor_reservoirWest_excavationShaftA,corridor_securityCheckWest_excavationShaftA,corridor_rescueStationSouth_miningSchool,outerBarrierCenter,corridor_rescueStationNorth_securityCheckEast,miningHeadquarters,observatory,corridor_mainControlRoom_squareSouth,outerBarrierEast,corridor_reservoirEast_mainControlRoom,corridor_miningSchool_securityCheckEast,corridor_squareSouth_rescueStationSouth,corridor_mainControlRoom_reservoirEast,corridor_outerBarrierEast_asteroidMine,corridor_squareSouth_miningSchool,corridor_rescueStationSouth_excavationShaftB,cemetery,theEngine,corridor_outerBarrierWest_observatory,miningSchool,fineFoodStore-1,welfareStationWest,corridor_securityCheckCenter_market,corridor_recycleFacilityWest_outerBarrierWest,reservoirWest,corridor_outerBarrierCenter_spacePort,corridor_electrolysisStationNorth_recycleFacilityWest,corridor_outerBarrierCenter_outerBarrierEast,corridor_recycleFacilityWest_electrolysisStationNorth,corridor_squareNorth_recycleFacilityWest,corridor_rescueStationSouth_squareSouth,corridor_market_constructionYardNorth,corridor_market_rescueStationNorth,interiorHeadquarters,recycleFacilityEast,safetyHeadquarters,corridor_excavationShaftB_constructionYardSouth,rescueStationWest,techSchool,spacePort,welfareStationEast,corridor_squareSouth_electrolysisStationSouth,corridor_electrolysisStationSouth_reservoirEast,corridor_squareNorth_securityCheckWest,corridor_miningSchool_excavationShaftB,securityCheckCenter,asteroidMine,corridor_miningSchool_rescueStationSouth,corridor_spacePort_outerBarrierCenter,corridor_constructionYardNorth_market,tavern,corridor_outerBarrierWest_outerBarrierCenter,corridor_cemetery_securityCheckEast,corridor_rescueStationNorth_market,corridor_securityCheckEast_cemetery,securityCheckWest,corridor_excavationShaftA_securityCheckWest,corridor_welfareStationWest_squareNorth,corridor_electrolysisStationSouth_squareSouth,corridor_excavationShaftA_reservoirWest,corridor_techSchool_constructionYardSouth,corridor_tankArray_recycleFacilityEast,corridor_squareNorth_constructionYardNorth,infrastructureHeadquarters,electrolysisStationNorth,corridor_rescueStationNorth_recycleFacilityEast,corridor_recycleFacilityWest_squareNorth,corridor_excavationShaftB_miningSchool,market,corridor_rescueStationWest_excavationShaftA,corridor_reservoirEast_farm,corridor_excavationShaftA_rescueStationWest,rescueStationNorth,corridor_squareNorth_welfareStationWest,corridor_farm_reservoirEast,corridor_excavationShaftA_theEngine,corridor_miningSchool_techSchool,corridor_mainControlRoom_securityCheckCenter,ammoniaShop,corridor_securityCheckEast_miningSchool,corridor_squareSouth_welfareStationEast,corridor_outerBarrierWest_recycleFacilityWest,educationHeadquarters,corridor_asteroidMine_outerBarrierEast,squareSouth,corridor_securityCheckCenter_mainControlRoom,constructionYardNorth,reservoirEast,corridor_market_securityCheckCenter,corridor_welfareStationEast_squareSouth,corridor_techSchool_miningSchool,mainControlRoom,corridor_reservoirEast_electrolysisStationSouth,corridor_theEngine_excavationShaftA,constructionYardSouth,corridor_outerBarrierEast_outerBarrierCenter,squareNorth,corridor_securityCheckCenter_squareSouth,corridor_rescueStationSouth_welfareStationEast
5700,80.0,120.0,86.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,50.0,60.0,81.0,86.0,6.0,0.0,41.0,0.0,82.0,11.0,10.0,38.0,0.0,0.0,5.0,38.0,109.0,40.0,38.0,86.0,0.0,80.0,0.0,10.0,103.0,60.0,34.0,0.0,6.0,103.0,60.0,6.0,86.0,0.0,0.0,60.0,0.0,0.0,75.0,38.0,30.0,40.0,0.0,0.0,0.0,30.0,112.0,86.0,34.0,24.0,103.0,81.0,80.0,0.0,86.0,5.0,0.0,80.0,6.0,50.0,60.0,0.0,143.0,0.0,0.0,0.0,49.0,19.0,60.0,0.0,85.0,38.0,38.0,0.0,75.0,50.0,0.0,10.0,0.0,146.0,60.0,0.0,120.0,82.0,0.0,19.0,90.0,34.0,10.0,85.0,60.0,0.0,0.0,0.0,203.0,6.0,38.0,6.0,60.0,5.0,0.0,6.0,138.0,115.0,34.0,19.0,80.0,5.0,103.0,34.0,0.0,5.0,60.0,80.0,43.0,86.0
5760,80.0,115.0,86.0,38.0,10.0,0.0,0.0,0.0,0.0,5.0,6.0,50.0,60.0,51.0,86.0,6.0,40.0,41.0,0.0,30.0,16.0,110.0,38.0,0.0,60.0,0.0,38.0,109.0,40.0,38.0,86.0,60.0,80.0,105.0,10.0,103.0,60.0,34.0,0.0,6.0,103.0,60.0,6.0,86.0,0.0,0.0,60.0,0.0,0.0,75.0,38.0,30.0,40.0,0.0,52.0,0.0,30.0,5.0,86.0,22.0,17.0,103.0,51.0,80.0,0.0,86.0,5.0,0.0,80.0,6.0,50.0,5.0,0.0,43.0,0.0,0.0,0.0,44.0,17.0,120.0,0.0,80.0,38.0,38.0,105.0,75.0,50.0,105.0,0.0,40.0,81.0,60.0,52.0,90.0,30.0,0.0,22.0,85.0,34.0,110.0,80.0,5.0,0.0,105.0,5.0,103.0,6.0,38.0,6.0,60.0,0.0,0.0,11.0,38.0,95.0,34.0,17.0,80.0,5.0,103.0,34.0,0.0,5.0,60.0,25.0,48.0,86.0
5820,80.0,115.0,86.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,50.0,60.0,51.0,86.0,11.0,40.0,41.0,0.0,30.0,11.0,10.0,38.0,0.0,60.0,0.0,38.0,109.0,40.0,38.0,86.0,60.0,80.0,5.0,10.0,103.0,60.0,34.0,5.0,11.0,103.0,60.0,11.0,86.0,0.0,100.0,60.0,5.0,0.0,75.0,43.0,30.0,40.0,60.0,52.0,60.0,30.0,5.0,86.0,22.0,17.0,103.0,51.0,80.0,0.0,86.0,5.0,0.0,80.0,11.0,50.0,5.0,0.0,43.0,0.0,0.0,0.0,39.0,17.0,60.0,0.0,80.0,38.0,38.0,5.0,75.0,50.0,5.0,5.0,40.0,86.0,60.0,52.0,90.0,30.0,0.0,22.0,85.0,34.0,10.0,80.0,5.0,0.0,5.0,0.0,103.0,11.0,43.0,11.0,60.0,5.0,0.0,11.0,43.0,105.0,34.0,17.0,80.0,5.0,103.0,34.0,100.0,0.0,60.0,15.0,43.0,86.0
5880,80.0,125.0,86.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,50.0,60.0,51.0,86.0,6.0,40.0,41.0,0.0,30.0,6.0,5.0,38.0,0.0,60.0,0.0,38.0,109.0,40.0,43.0,86.0,60.0,80.0,5.0,10.0,103.0,60.0,34.0,0.0,6.0,103.0,60.0,6.0,86.0,0.0,100.0,60.0,0.0,0.0,75.0,48.0,30.0,40.0,60.0,52.0,60.0,30.0,0.0,86.0,28.0,23.0,103.0,46.0,80.0,0.0,91.0,5.0,0.0,80.0,6.0,50.0,0.0,0.0,38.0,0.0,0.0,0.0,39.0,23.0,60.0,0.0,80.0,38.0,43.0,10.0,75.0,50.0,5.0,5.0,40.0,91.0,60.0,52.0,90.0,30.0,0.0,33.0,85.0,34.0,10.0,85.0,0.0,0.0,5.0,0.0,103.0,6.0,38.0,6.0,60.0,5.0,0.0,6.0,38.0,115.0,34.0,33.0,80.0,5.0,103.0,34.0,100.0,0.0,60.0,15.0,38.0,86.0
5940,80.0,115.0,86.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,60.0,51.0,86.0,12.0,40.0,41.0,0.0,35.0,12.0,10.0,38.0,0.0,60.0,0.0,38.0,109.0,40.0,38.0,86.0,60.0,80.0,5.0,10.0,103.0,60.0,34.0,0.0,12.0,103.0,60.0,12.0,86.0,0.0,100.0,60.0,0.0,0.0,75.0,48.0,30.0,40.0,60.0,52.0,60.0,30.0,10.0,86.0,17.0,17.0,103.0,41.0,80.0,0.0,91.0,5.0,0.0,80.0,12.0,50.0,5.0,0.0,38.0,0.0,0.0,0.0,29.0,17.0,60.0,0.0,80.0,38.0,38.0,5.0,75.0,50.0,5.0,5.0,40.0,91.0,60.0,52.0,90.0,35.0,0.0,27.0,90.0,34.0,15.0,90.0,5.0,0.0,5.0,0.0,103.0,12.0,38.0,12.0,60.0,5.0,0.0,12.0,38.0,95.0,34.0,27.0,80.0,5.0,103.0,34.0,100.0,0.0,60.0,25.0,38.0,86.0
6000,80.0,115.0,86.0,43.0,10.0,0.0,0.0,0.0,0.0,0.0,22.0,50.0,60.0,41.0,91.0,22.0,40.0,41.0,0.0,35.0,22.0,10.0,43.0,0.0,60.0,0.0,38.0,114.0,40.0,38.0,86.0,60.0,90.0,5.0,10.0,103.0,60.0,34.0,0.0,22.0,103.0,60.0,22.0,86.0,0.0,100.0,60.0,0.0,0.0,75.0,38.0,30.0,40.0,60.0,57.0,60.0,35.0,0.0,86.0,22.0,17.0,103.0,41.0,85.0,0.0,91.0,5.0,0.0,80.0,22.0,50.0,0.0,0.0,38.0,0.0,0.0,0.0,44.0,17.0,60.0,0.0,85.0,38.0,38.0,5.0,75.0,50.0,5.0,5.0,40.0,76.0,60.0,52.0,85.0,30.0,0.0,17.0,85.0,34.0,10.0,85.0,0.0,0.0,5.0,0.0,103.0,22.0,38.0,22.0,60.0,5.0,0.0,22.0,38.0,105.0,34.0,17.0,80.0,5.0,103.0,34.0,100.0,0.0,60.0,15.0,38.0,86.0
6060,80.0,115.0,86.0,43.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,60.0,41.0,91.0,10.0,40.0,41.0,0.0,35.0,16.0,5.0,48.0,0.0,60.0,0.0,38.0,114.0,40.0,38.0,86.0,60.0,85.0,5.0,10.0,103.0,585.0,34.0,0.0,10.0,137.0,60.0,10.0,86.0,0.0,100.0,60.0,0.0,0.0,75.0,43.0,30.0,40.0,60.0,57.0,585.0,35.0,0.0,86.0,17.0,17.0,103.0,41.0,80.0,0.0,96.0,10.0,0.0,80.0,10.0,50.0,0.0,0.0,38.0,0.0,0.0,0.0,34.0,17.0,60.0,0.0,80.0,43.0,38.0,5.0,75.0,50.0,5.0,5.0,40.0,81.0,60.0,52.0,80.0,30.0,0.0,22.0,85.0,0.0,10.0,85.0,0.0,0.0,5.0,5.0,103.0,10.0,43.0,10.0,60.0,5.0,0.0,16.0,38.0,105.0,0.0,22.0,80.0,10.0,137.0,0.0,100.0,0.0,585.0,10.0,44.0,86.0
6120,80.0,110.0,91.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,585.0,41.0,91.0,0.0,40.0,41.0,0.0,35.0,11.0,30.0,43.0,0.0,585.0,0.0,38.0,109.0,65.0,38.0,86.0,60.0,85.0,0.0,10.0,103.0,60.0,0.0,0.0,5.0,103.0,60.0,0.0,86.0,0.0,100.0,60.0,0.0,0.0,75.0,38.0,30.0,40.0,60.0,52.0,60.0,30.0,685.0,91.0,56.0,22.0,103.0,41.0,80.0,0.0,96.0,15.0,0.0,80.0,0.0,50.0,680.0,0.0,38.0,0.0,0.0,0.0,73.0,22.0,585.0,0.0,80.0,38.0,38.0,0.0,75.0,50.0,25.0,5.0,40.0,751.0,60.0,52.0,80.0,35.0,0.0,22.0,95.0,0.0,10.0,85.0,680.0,0.0,0.0,10.0,103.0,0.0,38.0,0.0,60.0,5.0,0.0,11.0,38.0,134.0,0.0,22.0,80.0,15.0,103.0,0.0,100.0,0.0,60.0,690.0,49.0,86.0
6180,80.0,652.0,91.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,60.0,41.0,91.0,0.0,40.0,41.0,0.0,69.0,11.0,5.0,43.0,0.0,60.0,0.0,63.0,114.0,40.0,38.0,86.0,60.0,85.0,5.0,10.0,103.0,60.0,0.0,0.0,5.0,103.0,60.0,0.0,86.0,0.0,100.0,60.0,5.0,0.0,75.0,713.0,30.0,40.0,60.0,86.0,60.0,64.0,535.0,91.0,20.0,15.0,103.0,41.0,80.0,0.0,96.0,10.0,0.0,80.0,0.0,50.0,30.0,0.0,715.0,0.0,0.0,0.0,569.0,15.0,60.0,0.0,80.0,38.0,38.0,5.0,75.0,50.0,5.0,0.0,40.0,93.0,60.0,52.0,80.0,560.0,0.0,15.0,85.0,0.0,10.0,85.0,5.0,0.0,5.0,15.0,105.0,0.0,38.0,0.0,60.0,0.0,0.0,11.0,40.0,630.0,0.0,690.0,80.0,15.0,103.0,0.0,100.0,0.0,60.0,582.0,49.0,86.0
6240,80.0,117.0,86.0,63.0,10.0,0.0,0.0,0.0,679.0,0.0,0.0,50.0,92.0,41.0,91.0,412.0,40.0,41.0,0.0,30.0,11.0,530.0,68.0,0.0,60.0,0.0,40.0,114.0,40.0,563.0,86.0,60.0,89.0,0.0,10.0,515.0,60.0,4.0,535.0,0.0,107.0,60.0,0.0,86.0,0.0,100.0,64.0,545.0,0.0,75.0,49.0,30.0,40.0,60.0,86.0,60.0,64.0,5.0,86.0,321.0,0.0,107.0,41.0,86.0,0.0,96.0,5.0,0.0,80.0,0.0,75.0,2.0,0.0,47.0,0.0,0.0,0.0,360.0,0.0,64.0,0.0,84.0,63.0,38.0,525.0,75.0,50.0,0.0,5.0,40.0,78.0,92.0,86.0,84.0,35.0,0.0,325.0,90.0,679.0,10.0,91.0,0.0,679.0,0.0,10.0,103.0,0.0,598.0,0.0,64.0,5.0,0.0,418.0,40.0,113.0,25.0,9.0,80.0,15.0,111.0,25.0,100.0,0.0,60.0,14.0,51.0,86.0
6300,80.0,216.0,86.0,38.0,10.0,529.0,708.0,125.0,708.0,562.0,410.0,50.0,92.0,41.0,91.0,418.0,40.0,41.0,529.0,52.0,423.0,530.0,38.0,535.0,60.0,535.0,38.0,114.0,40.0,40.0,86.0,60.0,80.0,530.0,10.0,111.0,60.0,0.0,120.0,410.0,103.0,60.0,415.0,90.0,0.0,100.0,60.0,135.0,0.0,75.0,1051.0,43.0,40.0,60.0,52.0,60.0,41.0,336.0,86.0,331.0,327.0,134.0,41.0,111.0,525.0,91.0,162.0,30.0,80.0,410.0,50.0,320.0,120.0,1054.0,525.0,120.0,30.0,90.0,327.0,60.0,0.0,80.0,38.0,40.0,532.0,75.0,50.0,530.0,120.0,40.0,450.0,90.0,52.0,80.0,57.0,525.0,331.0,80.0,0.0,530.0,111.0,320.0,675.0,530.0,135.0,103.0,410.0,38.0,410.0,62.0,157.0,525.0,424.0,38.0,216.0,0.0,1340.0,80.0,135.0,134.0,0.0,100.0,562.0,60.0,329.0,51.0,86.0
6360,80.0,134.0,80.0,58.0,10.0,525.0,700.0,125.0,700.0,566.0,415.0,50.0,93.0,40.0,92.0,417.0,40.0,35.0,525.0,32.0,415.0,561.0,69.0,535.0,90.0,535.0,40.0,119.0,40.0,44.0,80.0,82.0,111.0,549.0,10.0,109.0,60.0,8.0,134.0,420.0,115.0,60.0,420.0,80.0,0.0,100.0,60.0,130.0,0.0,75.0,80.0,30.0,40.0,63.0,52.0,63.0,30.0,1325.0,85.0,404.0,354.0,132.0,35.0,105.0,525.0,82.0,155.0,30.0,80.0,415.0,50.0,1320.0,120.0,55.0,525.0,120.0,30.0,118.0,341.0,87.0,0.0,93.0,38.0,46.0,531.0,75.0,50.0,525.0,130.0,40.0,1397.0,85.0,52.0,85.0,37.0,525.0,404.0,92.0,0.0,537.0,140.0,1318.0,675.0,525.0,120.0,141.0,415.0,52.0,415.0,60.0,155.0,525.0,420.0,77.0,137.0,8.0,378.0,80.0,130.0,178.0,0.0,100.0,566.0,60.0,1348.0,43.0,80.0
6420,80.0,121.0,84.0,55.0,18.0,531.0,714.0,129.0,716.0,575.0,429.0,62.0,92.0,44.0,94.0,429.0,51.0,42.0,531.0,33.0,449.0,556.0,55.0,543.0,62.0,541.0,43.0,122.0,48.0,43.0,80.0,62.0,101.0,554.0,18.0,112.0,71.0,43.0,127.0,433.0,112.0,79.0,434.0,80.0,5.0,107.0,67.0,133.0,12.0,81.0,74.0,30.0,48.0,60.0,1057.0,60.0,30.0,329.0,84.0,361.0,354.0,141.0,44.0,114.0,533.0,89.0,171.0,38.0,89.0,434.0,57.0,326.0,124.0,79.0,536.0,124.0,38.0,89.0,358.0,69.0,5.0,97.0,45.0,43.0,530.0,81.0,62.0,530.0,131.0,51.0,373.0,92.0,1057.0,91.0,33.0,531.0,368.0,84.0,45.0,530.0,120.0,326.0,687.0,532.0,135.0,122.0,433.0,46.0,438.0,67.0,166.0,536.0,448.0,59.0,108.0,43.0,371.0,89.0,142.0,151.0,43.0,109.0,577.0,71.0,344.0,69.0,80.0
6480,89.0,116.0,89.0,52.0,18.0,531.0,716.0,136.0,716.0,577.0,432.0,72.0,94.0,48.0,94.0,423.0,51.0,44.0,531.0,1037.0,428.0,561.0,52.0,543.0,62.0,543.0,48.0,123.0,48.0,48.0,89.0,60.0,98.0,559.0,18.0,113.0,71.0,57.0,136.0,423.0,127.0,71.0,423.0,89.0,5.0,107.0,67.0,136.0,14.0,81.0,69.0,33.0,48.0,60.0,1057.0,60.0,1037.0,332.0,89.0,347.0,338.0,146.0,44.0,118.0,531.0,94.0,170.0,38.0,89.0,433.0,67.0,327.0,136.0,54.0,536.0,136.0,38.0,82.0,352.0,69.0,5.0,93.0,47.0,48.0,535.0,86.0,72.0,535.0,131.0,51.0,370.0,92.0,53.0,97.0,38.0,531.0,353.0,84.0,43.0,535.0,122.0,332.0,677.0,537.0,140.0,113.0,432.0,47.0,423.0,67.0,166.0,536.0,446.0,49.0,107.0,57.0,358.0,89.0,135.0,151.0,48.0,109.0,577.0,71.0,355.0,54.0,89.0
6540,89.0,1129.0,82.0,45.0,18.0,531.0,714.0,132.0,714.0,577.0,427.0,67.0,92.0,48.0,101.0,425.0,47.0,42.0,531.0,43.0,434.0,564.0,49.0,543.0,60.0,543.0,48.0,132.0,48.0,51.0,82.0,62.0,95.0,549.0,18.0,113.0,75.0,54.0,132.0,427.0,122.0,75.0,425.0,82.0,3.0,107.0,67.0,132.0,12.0,81.0,76.0,38.0,48.0,62.0,53.0,60.0,33.0,327.0,84.0,348.0,343.0,146.0,46.0,116.0,531.0,97.0,170.0,36.0,89.0,425.0,67.0,322.0,132.0,60.0,532.0,132.0,38.0,64.0,355.0,67.0,3.0,91.0,45.0,46.0,530.0,81.0,67.0,525.0,131.0,47.0,1390.0,92.0,53.0,97.0,40.0,531.0,368.0,97.0,45.0,540.0,122.0,320.0,675.0,525.0,140.0,118.0,430.0,45.0,425.0,72.0,162.0,536.0,439.0,52.0,1110.0,54.0,372.0,89.0,139.0,160.0,45.0,107.0,577.0,71.0,343.0,56.0,82.0
6600,89.0,109.0,82.0,50.0,18.0,531.0,714.0,133.0,714.0,573.0,432.0,66.0,103.0,42.0,95.0,435.0,43.0,46.0,531.0,38.0,443.0,554.0,50.0,541.0,64.0,541.0,46.0,128.0,48.0,43.0,82.0,60.0,92.0,554.0,18.0,118.0,71.0,59.0,136.0,432.0,125.0,71.0,435.0,82.0,3.0,107.0,65.0,137.0,12.0,81.0,69.0,47.0,48.0,62.0,53.0,60.0,33.0,329.0,84.0,1371.0,1370.0,146.0,46.0,113.0,531.0,90.0,162.0,36.0,89.0,435.0,64.0,327.0,128.0,54.0,532.0,128.0,36.0,85.0,1378.0,69.0,3.0,92.0,46.0,43.0,530.0,81.0,69.0,530.0,131.0,47.0,353.0,90.0,53.0,88.0,38.0,531.0,1385.0,80.0,47.0,530.0,117.0,324.0,681.0,530.0,131.0,117.0,435.0,54.0,430.0,79.0,159.0,532.0,460.0,51.0,100.0,57.0,1388.0,89.0,134.0,157.0,47.0,107.0,573.0,71.0,346.0,60.0,82.0
6660,86.0,113.0,82.0,50.0,18.0,531.0,704.0,138.0,704.0,571.0,425.0,54.0,96.0,38.0,95.0,423.0,43.0,38.0,531.0,47.0,428.0,554.0,50.0,539.0,70.0,539.0,43.0,142.0,48.0,43.0,82.0,68.0,88.0,549.0,18.0,127.0,64.0,48.0,136.0,423.0,132.0,64.0,428.0,82.0,8.0,107.0,64.0,144.0,12.0,81.0,71.0,38.0,48.0,60.0,53.0,65.0,30.0,329.0,82.0,1387.0,1378.0,160.0,38.0,109.0,531.0,95.0,156.0,34.0,86.0,423.0,54.0,320.0,133.0,55.0,529.0,133.0,34.0,67.0,1387.0,74.0,8.0,87.0,46.0,43.0,525.0,81.0,54.0,525.0,128.0,43.0,378.0,89.0,53.0,84.0,39.0,531.0,1397.0,85.0,43.0,530.0,109.0,320.0,675.0,529.0,136.0,127.0,428.0,49.0,423.0,72.0,156.0,529.0,435.0,41.0,103.0,48.0,1405.0,86.0,131.0,160.0,43.0,107.0,571.0,69.0,339.0,46.0,82.0
6720,83.0,110.0,82.0,43.0,18.0,529.0,704.0,138.0,704.0,571.0,420.0,54.0,92.0,38.0,95.0,418.0,43.0,38.0,529.0,33.0,427.0,557.0,43.0,539.0,65.0,539.0,53.0,121.0,48.0,48.0,82.0,65.0,89.0,554.0,18.0,106.0,64.0,48.0,128.0,418.0,111.0,64.0,428.0,82.0,3.0,100.0,62.0,133.0,12.0,78.0,55.0,38.0,48.0,65.0,50.0,65.0,33.0,342.0,82.0,1404.0,1404.0,135.0,38.0,109.0,529.0,99.0,156.0,34.0,83.0,418.0,54.0,340.0,128.0,50.0,529.0,128.0,34.0,80.0,1411.0,62.0,3.0,89.0,38.0,48.0,530.0,78.0,54.0,530.0,128.0,43.0,370.0,87.0,50.0,84.0,40.0,529.0,1412.0,87.0,43.0,537.0,109.0,335.0,675.0,530.0,128.0,106.0,423.0,38.0,418.0,67.0,156.0,529.0,439.0,41.0,102.0,48.0,1413.0,83.0,128.0,135.0,43.0,100.0,571.0,64.0,357.0,50.0,82.0
6780,83.0,112.0,82.0,43.0,18.0,529.0,704.0,128.0,704.0,571.0,422.0,54.0,87.0,38.0,90.0,423.0,43.0,38.0,529.0,35.0,425.0,559.0,43.0,539.0,60.0,539.0,48.0,116.0,53.0,43.0,82.0,60.0,89.0,554.0,18.0,109.0,64.0,48.0,128.0,420.0,111.0,64.0,420.0,82.0,8.0,100.0,62.0,128.0,12.0,78.0,67.0,35.0,53.0,60.0,50.0,60.0,30.0,320.0,82.0,1407.0,1399.0,135.0,38.0,109.0,529.0,90.0,156.0,34.0,83.0,420.0,54.0,325.0,128.0,62.0,529.0,128.0,34.0,63.0,1411.0,62.0,8.0,84.0,38.0,48.0,530.0,78.0,54.0,535.0,128.0,43.0,377.0,87.0,50.0,84.0,30.0,529.0,1412.0,85.0,43.0,535.0,109.0,320.0,675.0,530.0,128.0,111.0,425.0,38.0,420.0,67.0,156.0,529.0,435.0,48.0,97.0,48.0,1423.0,83.0,128.0,140.0,43.0,100.0,571.0,64.0,335.0,48.0,82.0
6840,83.0,117.0,82.0,38.0,14.0,529.0,704.0,128.0,704.0,571.0,422.0,54.0,87.0,38.0,92.0,420.0,43.0,38.0,529.0,30.0,430.0,559.0,43.0,539.0,60.0,539.0,43.0,118.0,51.0,43.0,82.0,60.0,89.0,559.0,14.0,106.0,64.0,53.0,128.0,420.0,116.0,64.0,420.0,82.0,8.0,100.0,62.0,128.0,12.0,78.0,51.0,30.0,51.0,60.0,50.0,60.0,30.0,324.0,82.0,1407.0,1397.0,135.0,38.0,109.0,529.0,95.0,156.0,34.0,83.0,420.0,54.0,324.0,128.0,46.0,529.0,128.0,34.0,90.0,1409.0,62.0,8.0,84.0,38.0,43.0,535.0,78.0,54.0,540.0,128.0,43.0,361.0,87.0,50.0,84.0,30.0,529.0,1412.0,85.0,43.0,540.0,114.0,324.0,675.0,535.0,128.0,106.0,425.0,38.0,420.0,62.0,156.0,529.0,437.0,41.0,97.0,48.0,1407.0,83.0,128.0,142.0,43.0,100.0,571.0,64.0,344.0,51.0,82.0
6900,83.0,68.0,82.0,82.0,14.0,0.0,0.0,0.0,0.0,0.0,164.0,54.0,66.0,38.0,87.0,164.0,43.0,38.0,0.0,35.0,164.0,15.0,585.0,0.0,68.0,0.0,595.0,113.0,49.0,43.0,82.0,64.0,631.0,15.0,14.0,106.0,64.0,48.0,5.0,164.0,111.0,64.0,164.0,82.0,0.0,100.0,62.0,0.0,12.0,78.0,745.0,30.0,49.0,60.0,50.0,60.0,30.0,10.0,82.0,1076.0,1066.0,106.0,38.0,84.0,0.0,87.0,5.0,0.0,83.0,164.0,54.0,557.0,0.0,745.0,0.0,0.0,0.0,23.0,1075.0,70.0,32.0,87.0,70.0,43.0,15.0,78.0,54.0,20.0,5.0,43.0,63.0,62.0,50.0,84.0,35.0,0.0,1073.0,80.0,43.0,15.0,627.0,5.0,0.0,15.0,0.0,111.0,164.0,43.0,189.0,62.0,5.0,0.0,189.0,46.0,61.0,48.0,1767.0,108.0,5.0,106.0,43.0,100.0,0.0,64.0,572.0,41.0,82.0
6960,83.0,68.0,82.0,38.0,14.0,0.0,0.0,4.0,0.0,0.0,155.0,54.0,592.0,43.0,85.0,160.0,43.0,38.0,0.0,34.0,170.0,37.0,48.0,0.0,590.0,0.0,43.0,1113.0,69.0,53.0,82.0,60.0,94.0,7.0,14.0,1113.0,64.0,44.0,8.0,155.0,1113.0,64.0,155.0,82.0,2.0,100.0,62.0,8.0,4.0,83.0,64.0,34.0,44.0,60.0,50.0,60.0,34.0,675.0,82.0,44.0,35.0,1108.0,43.0,84.0,0.0,85.0,5.0,0.0,83.0,155.0,54.0,675.0,4.0,57.0,0.0,4.0,0.0,24.0,39.0,592.0,2.0,84.0,38.0,48.0,17.0,83.0,54.0,32.0,5.0,43.0,728.0,62.0,50.0,89.0,34.0,0.0,44.0,80.0,39.0,7.0,94.0,680.0,0.0,7.0,4.0,1118.0,155.0,42.0,155.0,62.0,5.0,0.0,170.0,55.0,51.0,44.0,54.0,83.0,5.0,1121.0,39.0,100.0,0.0,64.0,701.0,60.0,82.0
7020,83.0,67.0,82.0,47.0,14.0,0.0,0.0,0.0,0.0,0.0,160.0,54.0,67.0,38.0,85.0,160.0,43.0,38.0,0.0,35.0,160.0,1016.0,52.0,0.0,60.0,0.0,43.0,111.0,46.0,48.0,82.0,60.0,99.0,1011.0,14.0,106.0,594.0,44.0,2.0,160.0,111.0,64.0,160.0,82.0,0.0,100.0,62.0,2.0,4.0,78.0,46.0,40.0,46.0,60.0,50.0,590.0,30.0,2.0,82.0,43.0,29.0,106.0,38.0,89.0,0.0,85.0,5.0,0.0,83.0,160.0,54.0,2.0,0.0,46.0,0.0,0.0,0.0,24.0,33.0,62.0,0.0,89.0,42.0,43.0,1016.0,78.0,54.0,1011.0,5.0,43.0,59.0,62.0,50.0,89.0,30.0,0.0,29.0,80.0,39.0,1011.0,94.0,2.0,0.0,1011.0,0.0,106.0,160.0,44.0,160.0,72.0,5.0,0.0,160.0,41.0,66.0,44.0,34.0,83.0,5.0,106.0,39.0,100.0,0.0,594.0,17.0,41.0,82.0
